Zdroj;Èas;prefix address;prefix mask;metrika;next-hop
B;691200;8.12.11.0;24;[20/0];via 4.68.4.46
B;1641600;8.12.16.0;24;[20/0];via 154.11.12.212
B;165600;8.12.17.0;24;[20/0];via 132.198.255.253
B;165600;8.12.18.0;24;[20/0];via 132.198.255.253
B;1728000;8.12.19.0;24;[20/0];via 4.68.4.46
B;165600;8.12.22.0;24;[20/0];via 132.198.255.253
B;1728000;8.12.29.0;24;[20/0];via 4.68.4.46
B;604800;8.12.52.0;24;[20/0];via 4.68.4.46
B;1728000;8.12.55.0;24;[20/0];via 4.68.4.46
B;1728000;8.12.58.0;24;[20/0];via 4.68.4.46
B;1382400;8.12.59.0;24;[20/0];via 4.68.4.46
B;1728000;8.12.60.0;24;[20/0];via 4.68.4.46
B;1641600;8.12.61.0;24;[20/0];via 202.232.0.2
B;536400;8.12.62.0;24;[20/0];via 4.68.4.46
B;1728000;8.12.63.0;24;[20/0];via 4.68.4.46
B;1728000;8.12.72.0;22;[20/0];via 64.71.137.241
B;1728000;8.12.72.0;24;[20/0];via 4.68.4.46
B;1728000;8.12.76.0;24;[20/0];via 4.68.4.46
B;1641600;8.12.79.0;24;[20/0];via 4.68.4.46
B;1728000;8.12.112.0;24;[20/0];via 64.71.137.241
B;1728000;8.12.120.0;24;[20/0];via 4.68.4.46
B;1728000;8.12.162.0;24;[20/0];via 12.0.1.63
B;244800;8.12.241.0;25;[20/0];via 208.51.134.254
B;1728000;8.12.244.0;24;[20/0];via 202.232.0.2
B;604800;8.12.245.0;24;[20/0];via 4.68.4.46
B;1728000;8.12.246.0;23;[20/0];via 12.0.1.63
B;1728000;8.12.250.0;24;[20/0];via 4.68.4.46
B;1728000;8.12.251.0;24;[20/0];via 4.68.4.46
B;3888000;8.12.253.0;24;[20/0];via 12.0.1.63
B;550800;8.13.224.0;27;[20/0];via 162.250.137.254
B;550800;8.13.224.32;27;[20/0];via 162.250.137.254
B;550800;8.13.224.64;27;[20/0];via 162.250.137.254
B;550800;8.13.224.96;27;[20/0];via 162.250.137.254
B;550800;8.13.224.128;27;[20/0];via 162.250.137.254
B;550800;8.13.224.192;27;[20/0];via 162.250.137.254
B;550800;8.13.224.224;27;[20/0];via 162.250.137.254
B;550800;8.13.225.0;27;[20/0];via 162.250.137.254
B;550800;8.13.226.0;27;[20/0];via 162.250.137.254
B;550800;8.13.226.32;27;[20/0];via 162.250.137.254
B;550800;8.13.226.64;27;[20/0];via 162.250.137.254
B;550800;8.13.226.96;27;[20/0];via 162.250.137.254
B;550800;8.13.226.128;27;[20/0];via 162.250.137.254
B;550800;8.13.226.192;27;[20/0];via 162.250.137.254
B;550800;8.13.226.224;27;[20/0];via 162.250.137.254
B;550800;8.13.227.0;27;[20/0];via 162.250.137.254
B;550800;8.13.227.32;27;[20/0];via 162.250.137.254
B;550800;8.13.227.64;27;[20/0];via 162.250.137.254
B;550800;8.13.228.0;27;[20/0];via 162.250.137.254
B;550800;8.13.228.32;27;[20/0];via 162.250.137.254
B;550800;8.13.228.64;27;[20/0];via 162.250.137.254
B;550800;8.13.228.128;27;[20/0];via 162.250.137.254
B;550800;8.13.228.160;27;[20/0];via 162.250.137.254
B;550800;8.13.228.192;27;[20/0];via 162.250.137.254
B;550800;8.13.229.0;27;[20/0];via 162.250.137.254
B;550800;8.13.229.32;27;[20/0];via 162.250.137.254
B;550800;8.13.229.64;27;[20/0];via 162.250.137.254
B;550800;8.13.229.96;27;[20/0];via 162.250.137.254
B;550800;8.13.229.128;27;[20/0];via 162.250.137.254
B;550800;8.13.229.160;27;[20/0];via 162.250.137.254
B;550800;8.13.229.192;27;[20/0];via 162.250.137.254
B;550800;8.13.229.224;27;[20/0];via 162.250.137.254
B;550800;8.13.230.0;27;[20/0];via 162.250.137.254
B;550800;8.13.230.32;27;[20/0];via 162.250.137.254
B;550800;8.13.230.64;27;[20/0];via 162.250.137.254
B;550800;8.13.230.96;27;[20/0];via 162.250.137.254
B;550800;8.13.230.160;27;[20/0];via 162.250.137.254
B;550800;8.13.230.192;27;[20/0];via 162.250.137.254
B;550800;8.13.230.224;27;[20/0];via 162.250.137.254
B;550800;8.13.231.0;27;[20/0];via 162.250.137.254
B;550800;8.13.231.32;27;[20/0];via 162.250.137.254
B;550800;8.13.231.64;27;[20/0];via 162.250.137.254
B;550800;8.13.231.96;27;[20/0];via 162.250.137.254
B;550800;8.13.231.128;27;[20/0];via 162.250.137.254
B;550800;8.13.231.160;27;[20/0];via 162.250.137.254
B;550800;8.13.231.224;27;[20/0];via 162.250.137.254
B;550800;8.13.232.0;27;[20/0];via 162.250.137.254
B;550800;8.13.232.32;27;[20/0];via 162.250.137.254
B;550800;8.13.232.64;27;[20/0];via 162.250.137.254
B;550800;8.13.232.96;27;[20/0];via 162.250.137.254
B;550800;8.13.232.128;27;[20/0];via 162.250.137.254
B;550800;8.13.232.192;27;[20/0];via 162.250.137.254
B;550800;8.13.232.224;27;[20/0];via 162.250.137.254
B;550800;8.13.233.0;27;[20/0];via 162.250.137.254
B;550800;8.13.233.32;27;[20/0];via 162.250.137.254
B;550800;8.13.234.0;27;[20/0];via 162.250.137.254
B;550800;8.13.234.32;27;[20/0];via 162.250.137.254
B;550800;8.13.234.64;27;[20/0];via 162.250.137.254
B;550800;8.13.234.96;27;[20/0];via 162.250.137.254
B;550800;8.13.234.128;27;[20/0];via 162.250.137.254
B;550800;8.13.234.160;27;[20/0];via 162.250.137.254
B;550800;8.13.234.192;27;[20/0];via 162.250.137.254
B;4147200;8.14.0.0;20;[20/0];via 12.0.1.63
B;1641600;8.14.0.0;24;[20/0];via 12.0.1.63
B;183600;8.14.8.0;21;[20/5170];via 208.51.134.254
B;4147200;8.14.16.0;20;[20/0];via 12.0.1.63
B;4147200;8.14.32.0;24;[20/0];via 202.232.0.2
B;244800;8.14.58.0;24;[20/0];via 64.71.137.241
B;1728000;8.14.59.0;24;[20/0];via 12.0.1.63
B;1728000;8.14.60.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.61.0;24;[20/0];via 12.0.1.63
B;1728000;8.14.62.0;23;[20/0];via 12.0.1.63
B;1728000;8.14.64.0;23;[20/0];via 4.68.4.46
B;1728000;8.14.66.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.68.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.69.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.70.0;23;[20/0];via 4.68.4.46
B;691200;8.14.83.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.84.0;22;[20/0];via 12.0.1.63
B;1728000;8.14.102.0;24;[20/0];via 4.68.4.46
B;169200;8.14.103.0;24;[20/10];via 89.149.178.10
B;1728000;8.14.113.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.115.0;24;[20/0];via 4.68.4.46
B;244800;8.14.116.64;27;[20/0];via 208.51.134.254
B;777600;8.14.119.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.120.0;24;[20/0];via 64.71.137.241
B;1728000;8.14.139.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.153.0;24;[20/0];via 4.68.4.46
B;3888000;8.14.156.0;24;[20/0];via 12.0.1.63
B;1728000;8.14.158.0;23;[20/0];via 12.0.1.63
B;1728000;8.14.164.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.166.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.195.0;24;[20/0];via 4.68.4.46
B;244800;8.14.196.0;24;[20/5402];via 208.51.134.254
B;1728000;8.14.199.0;24;[20/0];via 202.232.0.2
B;1728000;8.14.201.0;24;[20/0];via 4.68.4.46
B;27641;8.14.202.0;24;[20/0];via 4.68.4.46
B;93600;8.14.203.0;24;[20/0];via 64.71.137.241
B;1468800;8.14.204.0;24;[20/0];via 4.68.4.46
B;1728000;8.14.206.0;24;[20/0];via 64.71.137.241
B;777600;8.14.224.0;19;[20/0];via 64.71.137.241
B;777600;8.14.224.0;20;[20/0];via 64.71.137.241
B;1728000;8.15.0.0;24;[20/0];via 64.71.137.241
B;4147200;8.15.5.0;24;[20/0];via 206.24.210.80
B;1728000;8.15.12.0;24;[20/0];via 4.68.4.46
B;169200;8.15.64.0;24;[20/10];via 89.149.178.10
B;1987200;8.15.65.0;24;[20/0];via 12.0.1.63
B;3888000;8.15.172.0;23;[20/0];via 12.0.1.63
B;1728000;8.15.176.0;21;[20/0];via 4.68.4.46
B;1728000;8.15.176.0;22;[20/0];via 154.11.12.212
B;1728000;8.15.184.0;22;[20/0];via 154.11.12.212
B;1036800;8.15.188.0;22;[20/0];via 154.11.12.212
B;1728000;8.15.201.0;24;[20/0];via 4.68.4.46
B;4147200;8.15.203.0;24;[20/0];via 12.0.1.63
B;1209600;8.15.207.0;24;[20/0];via 64.71.137.241
B;1728000;8.15.224.0;24;[20/0];via 4.68.4.46
B;1728000;8.15.225.0;24;[20/0];via 4.68.4.46
B;1728000;8.15.229.0;24;[20/0];via 4.68.4.46
B;1728000;8.15.244.0;24;[20/0];via 4.68.4.46
B;1728000;8.15.246.0;24;[20/0];via 4.68.4.46
B;3888000;8.15.254.0;24;[20/0];via 12.0.1.63
B;1728000;8.16.0.0;12;[20/0];via 4.68.4.46
B;104400;8.17.3.0;24;[20/5643];via 208.51.134.254
B;1123200;8.17.8.0;23;[20/0];via 12.0.1.63
B;1987200;8.17.8.0;24;[20/0];via 12.0.1.63
B;1123200;8.17.9.0;24;[20/0];via 64.71.137.241
B;1728000;8.17.18.0;24;[20/0];via 4.68.4.46
B;1728000;8.17.21.0;24;[20/0];via 4.68.4.46
B;1296000;8.17.22.0;24;[20/0];via 12.0.1.63
B;1728000;8.17.26.0;24;[20/0];via 4.68.4.46
B;1728000;8.17.28.0;24;[20/0];via 12.0.1.63
B;1728000;8.17.30.0;24;[20/0];via 12.0.1.63
B;1728000;8.17.31.0;24;[20/0];via 12.0.1.63
B;550800;8.17.32.0;24;[20/0];via 209.124.176.223
B;550800;8.17.34.0;24;[20/0];via 209.124.176.223
B;1728000;8.17.37.0;24;[20/0];via 64.71.137.241
B;1728000;8.17.40.0;24;[20/0];via 4.68.4.46
B;1728000;8.17.43.0;24;[20/0];via 12.0.1.63
B;1728000;8.17.44.0;22;[20/0];via 12.0.1.63
B;1728000;8.17.56.0;24;[20/0];via 64.71.137.241
B;1728000;8.17.58.0;23;[20/0];via 64.71.137.241
B;1728000;8.17.60.0;24;[20/0];via 64.71.137.241
B;583200;8.17.62.0;24;[20/0];via 64.71.137.241
B;1296000;8.17.66.0;24;[20/0];via 12.0.1.63
B;1728000;8.17.88.0;21;[20/0];via 4.68.4.46
B;1728000;8.17.96.0;24;[20/0];via 12.0.1.63
B;169200;8.17.98.0;24;[20/10];via 89.149.178.10
B;1641600;8.17.107.0;24;[20/0];via 4.68.4.46
B;1641600;8.17.109.0;24;[20/0];via 4.68.4.46
B;1641600;8.17.115.0;24;[20/0];via 4.68.4.46
B;1728000;8.17.117.0;24;[20/0];via 4.68.4.46
B;244800;8.17.122.0;23;[20/0];via 64.71.137.241
B;604800;8.17.126.0;23;[20/0];via 12.0.1.63
B;1728000;8.17.145.0;24;[20/0];via 4.68.4.46
B;1728000;8.17.180.0;24;[20/0];via 12.0.1.63
B;1728000;8.17.185.0;24;[20/0];via 4.68.4.46
B;1728000;8.17.194.0;24;[20/0];via 12.0.1.63
B;1728000;8.17.195.0;24;[20/0];via 12.0.1.63
B;1728000;8.17.196.0;23;[20/0];via 4.68.4.46
B;1728000;8.17.198.0;24;[20/0];via 12.0.1.63
B;1728000;8.17.199.0;24;[20/0];via 12.0.1.63
B;1382400;8.17.200.0;24;[20/0];via 4.68.4.46
B;1728000;8.17.202.0;24;[20/0];via 4.68.4.46
B;1728000;8.17.205.0;24;[20/0];via 64.71.137.241
B;1728000;8.17.206.0;24;[20/0];via 202.232.0.2
B;691200;8.17.207.0;24;[20/0];via 4.68.4.46
B;1728000;8.17.208.0;20;[20/0];via 4.68.4.46
B;691200;8.17.225.0;24;[20/0];via 4.68.4.46
B;1641600;8.17.251.0;24;[20/0];via 206.24.210.80
B;1641600;8.17.252.0;24;[20/0];via 206.24.210.80
B;604800;8.18.3.0;24;[20/0];via 12.0.1.63
B;1728000;8.18.4.0;23;[20/0];via 4.68.4.46
B;1728000;8.18.6.0;23;[20/0];via 12.0.1.63
B;1728000;8.18.11.0;24;[20/0];via 12.0.1.63
B;1728000;8.18.17.0;24;[20/0];via 12.0.1.63
B;1382400;8.18.18.0;24;[20/0];via 4.68.4.46
B;1728000;8.18.38.0;24;[20/0];via 12.0.1.63
B;1728000;8.18.39.0;24;[20/0];via 12.0.1.63
B;604800;8.18.45.0;24;[20/0];via 64.71.137.241
B;1728000;8.18.47.0;24;[20/0];via 4.68.4.46
B;1728000;8.18.50.0;24;[20/0];via 202.232.0.2
B;1728000;8.18.51.0;24;[20/0];via 4.68.4.46
B;4147200;8.18.62.0;24;[20/0];via 162.250.137.254
B;604800;8.18.63.0;24;[20/0];via 4.68.4.46
B;950400;8.18.76.0;24;[20/0];via 4.68.4.46
B;1728000;8.18.86.0;24;[20/0];via 12.0.1.63
B;1728000;8.18.87.0;24;[20/0];via 12.0.1.63
B;522000;8.18.96.0;23;[20/0];via 4.68.4.46
B;4147200;8.18.103.0;24;[20/0];via 206.24.210.80
B;1728000;8.18.111.0;24;[20/0];via 64.71.137.241
B;237600;8.18.113.0;24;[20/0];via 12.0.1.63
B;1728000;8.18.118.0;24;[20/0];via 4.68.4.46
B;475200;8.18.120.0;24;[20/0];via 4.68.4.46
B;475200;8.18.121.0;24;[20/0];via 4.68.4.46
B;475200;8.18.122.0;24;[20/0];via 4.68.4.46
B;1728000;8.18.128.0;24;[20/0];via 202.232.0.2
B;604800;8.18.161.0;24;[20/0];via 64.71.137.241
B;4147200;8.18.163.0;24;[20/0];via 12.0.1.63
B;1728000;8.18.172.0;24;[20/0];via 202.232.0.2
B;1728000;8.18.174.0;23;[20/0];via 64.71.137.241
B;1728000;8.18.193.0;24;[20/0];via 4.68.4.46
B;169200;8.18.194.0;24;[20/10];via 89.149.178.10
B;3456000;8.18.195.0;24;[20/0];via 202.232.0.2
B;1555200;8.18.196.0;24;[20/0];via 4.68.4.46
B;1728000;8.18.198.0;24;[20/0];via 4.68.4.46
B;550800;8.18.205.0;24;[20/0];via 4.68.4.46
B;1728000;8.18.209.0;24;[20/0];via 4.68.4.46
B;1728000;8.18.218.0;24;[20/0];via 64.71.137.241
B;241200;8.18.219.0;24;[20/0];via 209.124.176.223
B;2937600;8.18.220.0;24;[20/0];via 12.0.1.63
B;1296000;8.18.221.0;24;[20/0];via 12.0.1.63
B;1728000;8.18.226.0;23;[20/0];via 12.0.1.63
B;1728000;8.18.228.0;23;[20/0];via 12.0.1.63
B;1728000;8.18.230.0;24;[20/0];via 4.68.4.46
B;1728000;8.18.235.0;24;[20/0];via 4.68.4.46
B;507600;8.18.237.0;24;[20/0];via 206.24.210.80
B;1728000;8.18.242.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.8.0;24;[20/0];via 202.232.0.2
B;1728000;8.19.44.0;24;[20/0];via 4.68.4.46
B;691200;8.19.45.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.46.0;24;[20/0];via 4.68.4.46
B;691200;8.19.47.0;24;[20/0];via 64.71.137.241
B;1728000;8.19.48.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.49.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.55.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.56.0;22;[20/0];via 12.0.1.63
B;1728000;8.19.57.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.59.0;24;[20/0];via 4.68.4.46
B;244800;8.19.60.0;23;[20/0];via 64.71.137.241
B;1728000;8.19.62.0;24;[20/0];via 12.0.1.63
B;1728000;8.19.63.0;24;[20/0];via 12.0.1.63
B;1728000;8.19.73.0;24;[20/0];via 12.0.1.63
B;1382400;8.19.75.0;24;[20/0];via 206.24.210.80
B;1382400;8.19.77.0;24;[20/0];via 206.24.210.80
B;1728000;8.19.78.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.92.0;23;[20/0];via 12.0.1.63
B;244800;8.19.104.0;24;[20/5402];via 208.51.134.254
B;244800;8.19.108.0;24;[20/5402];via 208.51.134.254
B;1728000;8.19.109.0;24;[20/0];via 4.68.4.46
B;169200;8.19.112.0;24;[20/10];via 89.149.178.10
B;1728000;8.19.113.0;24;[20/0];via 4.68.4.46
B;4147200;8.19.116.0;24;[20/0];via 12.0.1.63
B;4147200;8.19.117.0;24;[20/0];via 12.0.1.63
B;4147200;8.19.118.0;24;[20/0];via 12.0.1.63
B;4147200;8.19.119.0;24;[20/0];via 12.0.1.63
B;1728000;8.19.132.0;22;[20/0];via 12.0.1.63
B;338400;8.19.132.0;24;[20/0];via 4.68.4.46
B;338400;8.19.133.0;24;[20/0];via 4.68.4.46
B;338400;8.19.134.0;24;[20/0];via 4.68.4.46
B;338400;8.19.135.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.146.0;24;[20/0];via 4.68.4.46
B;453600;8.19.178.0;24;[20/0];via 4.68.4.46
B;1641600;8.19.188.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.201.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.202.0;24;[20/0];via 12.0.1.63
B;169200;8.19.203.0;24;[20/10];via 89.149.178.10
B;1728000;8.19.206.0;23;[20/0];via 12.0.1.63
B;1728000;8.19.225.0;24;[20/0];via 12.0.1.63
B;1728000;8.19.226.0;24;[20/0];via 12.0.1.63
B;604800;8.19.228.0;23;[20/0];via 12.0.1.63
B;1728000;8.19.230.0;23;[20/0];via 4.68.4.46
B;1728000;8.19.233.0;24;[20/0];via 12.0.1.63
B;1728000;8.19.234.0;24;[20/0];via 12.0.1.63
B;1728000;8.19.236.0;24;[20/0];via 12.0.1.63
B;1728000;8.19.237.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.238.0;23;[20/0];via 4.68.4.46
B;4147200;8.19.241.0;24;[20/0];via 12.0.1.63
B;691200;8.19.242.0;24;[20/0];via 64.71.137.241
B;691200;8.19.248.0;24;[20/0];via 64.71.137.241
B;1123200;8.19.249.0;24;[20/0];via 4.68.4.46
B;1123200;8.19.252.0;23;[20/0];via 4.68.4.46
B;1123200;8.19.252.0;24;[20/0];via 4.68.4.46
B;1123200;8.19.253.0;24;[20/0];via 4.68.4.46
B;1728000;8.19.255.0;24;[20/0];via 4.68.4.46
B;1728000;8.20.0.0;23;[20/0];via 4.68.4.46
B;1728000;8.20.2.0;24;[20/0];via 4.68.4.46
B;4147200;8.20.4.0;24;[20/0];via 12.0.1.63
B;388800;8.20.7.0;24;[20/0];via 4.68.4.46
B;4147200;8.20.8.0;24;[20/0];via 206.24.210.80
B;4147200;8.20.9.0;24;[20/0];via 206.24.210.80
B;244800;8.20.18.0;23;[20/0];via 64.71.137.241
B;1728000;8.20.20.0;22;[20/0];via 64.71.137.241
B;12;8.20.31.0;24;[20/0];via 217.192.89.50
B;1728000;8.20.34.0;24;[20/0];via 64.71.137.241
B;1728000;8.20.35.0;24;[20/0];via 64.71.137.241
B;1728000;8.20.36.0;23;[20/0];via 12.0.1.63
B;1728000;8.20.41.0;24;[20/0];via 64.71.137.241
B;1728000;8.20.47.0;24;[20/0];via 202.232.0.2
B;1036800;8.20.50.0;23;[20/0];via 4.68.4.46
B;4147200;8.20.53.0;24;[20/0];via 12.0.1.63
B;1728000;8.20.60.0;24;[20/0];via 4.68.4.46
B;1728000;8.20.63.0;24;[20/0];via 64.71.137.241
B;1728000;8.20.69.0;24;[20/0];via 4.68.4.46
B;1728000;8.20.73.0;24;[20/0];via 4.68.4.46
B;1728000;8.20.74.0;24;[20/0];via 4.68.4.46
B;1728000;8.20.80.0;24;[20/0];via 209.124.176.223
B;1728000;8.20.88.0;24;[20/0];via 154.11.12.212
B;1641600;8.20.91.0;24;[20/0];via 64.71.137.241
B;1728000;8.20.92.0;24;[20/0];via 4.68.4.46
B;1728000;8.20.96.0;23;[20/0];via 12.0.1.63
B;234000;8.20.100.0;24;[20/0];via 64.71.137.241
B;1036800;8.20.101.0;24;[20/0];via 94.142.247.3
B;45853;8.20.103.0;24;[20/0];via 114.31.199.16
B;691200;8.20.109.0;24;[20/0];via 4.68.4.46
B;1728000;8.20.110.0;24;[20/0];via 202.232.0.2
B;1728000;8.20.111.0;24;[20/0];via 209.124.176.223
B;1728000;8.20.113.0;24;[20/0];via 4.68.4.46
B;1036800;8.20.115.0;24;[20/0];via 4.68.4.46
B;691200;8.20.119.0;24;[20/0];via 4.68.4.46
B;3715200;8.20.122.0;24;[20/0];via 202.232.0.2
B;1728000;8.20.123.0;24;[20/0];via 12.0.1.63
B;2419200;8.20.124.0;24;[20/0];via 202.232.0.2
B;1728000;8.20.126.0;24;[20/0];via 202.232.0.2
B;1641600;8.20.178.0;24;[20/0];via 64.71.137.241
B;1641600;8.20.179.0;24;[20/0];via 64.71.137.241
B;1728000;8.20.182.0;23;[20/0];via 4.68.4.46
B;1728000;8.20.184.0;24;[20/0];via 4.68.4.46
B;1641600;8.20.186.0;23;[20/0];via 64.71.137.241
B;1641600;8.20.190.0;24;[20/0];via 64.71.137.241
B;2592000;8.20.191.0;24;[20/0];via 132.198.255.253
B;1728000;8.20.204.0;23;[20/0];via 12.0.1.63
B;1728000;8.20.206.0;23;[20/0];via 12.0.1.63
B;1728000;8.20.212.0;24;[20/0];via 64.71.137.241
B;140400;8.20.214.0;23;[20/0];via 4.68.4.46
B;1382400;8.20.216.0;21;[20/0];via 12.0.1.63
B;777600;8.20.241.0;24;[20/0];via 94.142.247.3
B;777600;8.20.243.0;24;[20/0];via 94.142.247.3
B;547200;8.20.247.0;24;[20/0];via 132.198.255.253
B;1728000;8.20.251.0;24;[20/0];via 4.68.4.46
B;1468800;8.20.253.0;24;[20/0];via 64.71.137.241
B;118800;8.20.255.0;24;[20/0];via 64.71.137.241
B;1728000;8.21.8.0;24;[20/0];via 202.232.0.2
B;1728000;8.21.9.0;24;[20/0];via 12.0.1.63
B;3801600;8.21.10.0;24;[20/0];via 202.232.0.2
B;1728000;8.21.12.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.13.0;24;[20/0];via 12.0.1.63
B;1641600;8.21.14.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.24.0;24;[20/0];via 4.68.4.46
B;590400;8.21.31.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.41.0;24;[20/0];via 202.232.0.2
B;1728000;8.21.64.0;24;[20/0];via 4.68.4.46
B;864000;8.21.67.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.68.0;22;[20/0];via 4.68.4.46
B;2592000;8.21.81.0;24;[20/0];via 132.198.255.253
B;1728000;8.21.83.0;24;[20/0];via 4.68.4.46
B;604800;8.21.98.0;24;[20/0];via 4.68.4.46
B;1814400;8.21.99.0;24;[20/0];via 12.0.1.63
B;1036800;8.21.102.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.104.0;23;[20/0];via 4.68.4.46
B;1728000;8.21.110.0;24;[20/0];via 12.0.1.63
B;1728000;8.21.111.0;24;[20/0];via 12.0.1.63
B;1296000;8.21.119.0;24;[20/0];via 12.0.1.63
B;1728000;8.21.120.0;23;[20/0];via 4.68.4.46
B;1728000;8.21.122.0;23;[20/0];via 4.68.4.46
B;1728000;8.21.124.0;23;[20/0];via 4.68.4.46
B;1728000;8.21.129.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.130.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.143.0;24;[20/0];via 154.11.12.212
B;1728000;8.21.151.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.164.0;24;[20/0];via 206.24.210.80
B;1728000;8.21.208.0;23;[20/0];via 12.0.1.63
B;1728000;8.21.212.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.213.0;24;[20/0];via 154.11.12.212
B;244800;8.21.218.0;24;[20/0];via 64.71.137.241
B;1728000;8.21.220.0;23;[20/0];via 12.0.1.63
B;3888000;8.21.222.0;23;[20/0];via 12.0.1.63
B;777600;8.21.227.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.230.0;24;[20/0];via 12.0.1.63
B;1728000;8.21.234.0;24;[20/0];via 4.68.4.46
B;1728000;8.21.239.0;24;[20/0];via 12.0.1.63
B;550800;8.22.11.0;24;[20/0];via 4.68.4.46
B;1728000;8.22.12.0;23;[20/0];via 4.68.4.46
B;1728000;8.22.14.0;24;[20/0];via 4.68.4.46
B;1728000;8.22.15.0;24;[20/0];via 4.68.4.46
B;1728000;8.22.34.0;24;[20/0];via 4.68.4.46
B;4147200;8.22.35.0;24;[20/0];via 162.250.137.254
B;1728000;8.22.36.0;23;[20/0];via 4.68.4.46
B;4147200;8.22.38.0;24;[20/0];via 162.250.137.254
B;4147200;8.22.39.0;24;[20/0];via 162.250.137.254
B;4147200;8.22.40.0;24;[20/0];via 162.250.137.254
B;4147200;8.22.41.0;24;[20/0];via 162.250.137.254
B;4147200;8.22.44.0;23;[20/0];via 162.250.137.254
B;4147200;8.22.46.0;23;[20/0];via 162.250.137.254
B;1728000;8.22.51.0;24;[20/0];via 4.68.4.46
B;104400;8.22.64.0;21;[20/5542];via 208.51.134.254
B;1728000;8.22.67.0;24;[20/0];via 4.68.4.46
B;212400;8.22.68.0;23;[20/0];via 12.0.1.63
B;212400;8.22.70.0;24;[20/0];via 12.0.1.63
B;1728000;8.22.84.0;22;[20/0];via 64.71.137.241
B;604800;8.22.95.0;24;[20/0];via 12.0.1.63
B;1728000;8.22.97.0;24;[20/0];via 4.68.4.46
B;1036800;8.22.101.0;24;[20/0];via 4.68.4.46
B;547200;8.22.104.0;21;[20/0];via 132.198.255.253
B;1728000;8.22.124.0;24;[20/0];via 4.68.4.46
B;3888000;8.22.127.0;24;[20/0];via 12.0.1.63
B;439200;8.22.137.0;24;[20/0];via 4.68.4.46
B;1728000;8.22.142.0;24;[20/0];via 4.68.4.46
B;1728000;8.22.165.0;24;[20/0];via 4.68.4.46
B;1641600;8.22.168.0;24;[20/0];via 4.68.4.46
B;1728000;8.22.179.0;24;[20/0];via 64.71.137.241
B;1728000;8.22.188.0;23;[20/0];via 4.68.4.46
B;950400;8.22.196.0;24;[20/682];via 144.228.241.130
B;104400;8.22.197.0;24;[20/5542];via 208.51.134.254
B;2505600;8.22.200.0;21;[20/0];via 12.0.1.63
B;4147200;8.22.240.0;24;[20/0];via 12.0.1.63
B;205200;8.23.28.0;22;[20/0];via 4.68.4.46
B;1728000;8.23.52.0;24;[20/0];via 4.68.4.46
B;1987200;8.23.54.0;24;[20/0];via 12.0.1.63
B;1728000;8.23.64.0;23;[20/0];via 12.0.1.63
B;1728000;8.23.66.0;23;[20/0];via 12.0.1.63
B;244800;8.23.68.0;23;[20/0];via 64.71.137.241
B;1728000;8.23.71.0;24;[20/0];via 12.0.1.63
B;486000;8.23.72.0;24;[20/0];via 209.124.176.223
B;1555200;8.23.75.0;24;[20/0];via 4.68.4.46
B;1728000;8.23.76.0;22;[20/0];via 12.0.1.63
B;550800;8.23.80.0;23;[20/0];via 209.124.176.223
B;1728000;8.23.82.0;23;[20/0];via 12.0.1.63
B;550800;8.23.84.0;22;[20/0];via 209.124.176.223
B;550800;8.23.92.0;22;[20/0];via 209.124.176.223
B;2332800;8.23.104.0;23;[20/0];via 12.0.1.63
B;2332800;8.23.106.0;23;[20/0];via 12.0.1.63
B;2332800;8.23.108.0;23;[20/0];via 12.0.1.63
B;2332800;8.23.110.0;23;[20/0];via 12.0.1.63
B;3888000;8.23.132.0;24;[20/0];via 12.0.1.63
B;4147200;8.23.133.0;24;[20/0];via 206.24.210.80
B;3801600;8.23.139.0;24;[20/0];via 202.232.0.2
